No.,Channel Name,Receive Frequency,Transmit Frequency,Channel Type,Transmit Power,Band Width,CTCSS/DCS Decode,CTCSS/DCS Encode,Contact,Contact Call Type,Contact TG/DMR ID,Radio ID,Busy Lock/TX Permit,Squelch Mode,Optional Signal,DTMF ID,2Tone ID,5Tone ID,PTT ID,Color Code,Slot,Scan List,Receive Group List,PTT Prohibit,Reverse,Simplex TDMA,Slot Suit,AES Digital Encryption,Digital Encryption,Call Confirmation,Talk Around(Simplex),Work Alone,Custom CTCSS,2TONE Decode,Ranging,Through Mode,APRS RX,Analog APRS PTT Mode,Digital APRS PTT Mode,APRS Report Type,Digital APRS Report Channel,Correct Frequency[Hz],SMS Confirmation,Exclude channel from roaming,DMR MODE,DataACK Disable,R5toneBot,R5ToneEot
3550,SAF_10,146.46,146.46,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3551,SAF_11,146.48,146.48,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3552,SAF_12,146.58,146.58,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3553,SAF_13,146.5,146.5,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3554,SAF_14,145.79,145.79,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3555,SAF_15,439.2,439.2,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3556,SAF_16,147.6,147.6,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3557,SAF_17,145.71,145.71,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3558,SAF_18,448.525,443.525,A-Analog,High,25K,Off,100,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3559,SAF_19,147.5,147.5,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3560,SAF_20,147.14,147.74,A-Analog,High,25K,Off,127.3,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3561,SAF_21,438.925,438.925,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3562,SAF_22,447.9,442.9,A-Analog,High,25K,Off,114.8,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3563,SAF_23,145.51,145.51,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3564,SAF_24,447.7,442.7,A-Analog,High,25K,Off,100,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3565,SAF_25,439.15,439.15,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3566,SAF_26,146.94,146.34,A-Analog,High,25K,Off,88.5,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3567,SAF_27,146.42,146.42,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3568,SAF_28,145.73,145.73,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3569,SAF_29,147.58,147.58,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3570,SAF_30,448.8,443.8,A-Analog,High,25K,Off,100,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3571,SAF_31,146.52,146.52,A-Analog,Low,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,On,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3572,ARES_1,146.7,146.1,A-Analog,High,25K,Off,100,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3573,ARES_2,146.88,146.28,A-Analog,High,25K,Off,88.5,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3574,ARES_3,147.54,147.54,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3575,ARES_4,146.52,146.52,A-Analog,Low,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,On,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3576,62_Rpt,146.62,146.02,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3577,FrnTie,147.12,147.72,A-Analog,High,25K,Off,100,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3578,HdnTie,147.18,147.78,A-Analog,High,25K,Off,100,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3579,Sinbad,147.08,147.68,A-Analog,High,25K,Off,77,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3580,6m Lnk,448.15,443.15,A-Analog,High,25K,Off,127.3,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3581,SLCWx,447.525,442.525,A-Analog,High,25K,Off,107.2,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3582,CITY_1,446.7,441.7,A-Analog,High,25K,Off,100,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3583,CITY_2,145.55,145.55,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3584,CITY_3,447.1,442.1,A-Analog,High,25K,Off,100,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3585,CITY_4,446.25,441.25,A-Analog,High,25K,Off,100,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3586,CITY_5,146.74,146.14,A-Analog,High,25K,Off,114.8,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3587,CITY_6,147.16,147.76,A-Analog,High,25K,Off,127.3,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3588,CITY_7,223.96,222.36,A-Analog,High,25K,Off,103.5,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3589,CITY_8,145.71,145.71,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3590,CITY_9,448.525,443.525,A-Analog,High,25K,Off,100,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3591,CITY10,147.14,147.74,A-Analog,High,25K,Off,127.3,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3592,CITY11,447.9,442.9,A-Analog,High,25K,Off,114.8,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3593,CITY12,447.7,442.7,A-Analog,High,25K,Off,100,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3594,CITY13,146.74,146.14,A-Analog,High,25K,Off,114.8,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3595,CITY14,145.73,145.73,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3596,CITY15,448.8,443.8,A-Analog,High,25K,Off,100,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3597,RACES1,146.94,146.34,A-Analog,High,25K,Off,88.5,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3598,RACES2,147.06,147.66,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3599,RACES3,146.44,146.44,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3600,NAT146,146.52,146.52,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3601,NAT220,146.52,146.52,A-Analog,Low,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,On,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3602,NAT446,446,446,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3603,APRS,144.39,144.39,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3604,State1,447.8,447.8,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3605,State2,447.85,447.85,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3606,Port_1,448,443,A-Analog,High,25K,Off,127.3,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3607,Port_2,145.41,144.81,A-Analog,High,25K,Off,100,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3608,Port_3,145.41,145.41,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3609,Port_4,447.175,442.175,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3610,Port_5,449.25,444.25,A-Analog,High,25K,Off,100,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3611,Port_6,449.25,449.25,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3612,ERC_1,147.52,147.52,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3613,ERC_2,449.725,444.725,A-Analog,High,25K,Off,151.4,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3614,ERC_3,145.45,144.85,A-Analog,High,25K,Off,100,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3615,ERC_4,448.425,443.425,A-Analog,High,25K,Off,100,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3616,ERC_5,146.96,146.36,A-Analog,High,25K,Off,100,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3617,ERC_6,448.875,443.875,A-Analog,High,25K,Off,100,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3618,ERC_7,147.02,147.62,A-Analog,High,25K,Off,100,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3619,ERC_8,146.52,146.52,A-Analog,Low,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,On,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3620,EOC_1,145.53,145.53,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3621,EOC_2,147.46,147.46,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3622,EOC_3,438.175,438.175,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3623,EOC_4,449.15,444.15,A-Analog,High,25K,Off,100,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3624,EOC_5,449.5,444.5,A-Analog,High,25K,Off,100,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3625,EOC_6,445.1,445.1,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3626,EOC_7,448.45,443.45,A-Analog,High,25K,Off,100,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3627,EOC_8,146.52,146.52,A-Analog,Low,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,On,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3628,WxSLC,162.55,162.55,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,On,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3629,HOSP_1,145.19,144.59,A-Analog,High,25K,Off,123,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3630,HOSP_2,448.4,443.4,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3631,HOSP_3,448.55,443.55,A-Analog,High,25K,Off,100,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3632,HOSP_4,447.25,442.25,A-Analog,High,25K,Off,100,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3633,HOSP_5,146.84,146.24,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3634,HOSP_6,224.78,223.18,A-Analog,High,25K,Off,100,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3635,HOSP_7,447.025,442.025,A-Analog,High,25K,Off,100,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3636,HOSP_8,146.42,146.42,A-Analog,High,25K,Off,Off,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
3637,HOSP_9,146.74,146.14,A-Analog,High,25K,Off,114.8,Utah,Private Call,3149,DMR-UTAH,Off,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,0,Off,On,Off,Off,Off,Off,1,0,Off,0,0,0,0,0
